0.464000, -7.248106, -12.054698, 15.258413 
0.465000, -7.300978, -12.134996, 15.315270 
0.466000, -7.354153, -12.215472, 15.373237 
0.467000, -7.407627, -12.296115, 15.432325 
0.468000, -7.461400, -12.376916, 15.492545 
0.469000, -7.515471, -12.457862, 15.553910 
0.470000, -7.569837, -12.538942, 15.616428 
0.471000, -7.624498, -12.620145, 15.680113 
0.472000, -7.679450, -12.701458, 15.744975 
0.473000, -7.734692, -12.782868, 15.811026 
0.474000, -7.790222, -12.864363, 15.878275 
0.475000, -7.846037, -12.945930, 15.946735 
0.476000, -7.902136, -13.027554, 16.016416 
0.477000, -7.958516, -13.109223, 16.087328 
0.478000, -8.015173, -13.190921, 16.159484 
0.479000, -8.072107, -13.272634, 16.232892 
0.480000, -8.129312, -13.354346, 16.307564 
0.481000, -8.186788, -13.436043, 16.383511 
0.482000, -8.244530, -13.517709, 16.460742 
0.483000, -8.302535, -13.599327, 16.539268 
0.484000, -8.360799, -13.680881, 16.619098 
0.485000, -8.419320, -13.762353, 16.700243 
0.486000, -8.478094, -13.843727, 16.782712 
0.487000, -8.537116, -13.924985, 16.866515 
0.488000, -8.596382, -14.006108, 16.951661 
0.489000, -8.655889, -14.087077, 17.038160 
0.490000, -8.715632, -14.167875, 17.126020 
0.491000, -8.775607, -14.248480, 17.215250 
0.492000, -8.835808, -14.328875, 17.305858 
0.493000, -8.896232, -14.409037, 17.397854 
0.494000, -8.956873, -14.488947, 17.491244 
0.495000, -9.017726, -14.568584, 17.586037 
0.496000, -9.078785, -14.647926, 17.682241 
0.497000, -9.140046, -14.726950, 17.779862 
0.498000, -9.201502, -14.805636, 17.878907 
0.499000, -9.263147, -14.883960, 17.979383 
0.500000, -9.324976, -14.961898, 18.081297 
0.501000, -9.386982, -15.039428, 18.184653 
0.502000, -9.449159, -15.116525, 18.289459 
0.503000, -9.511500, -15.193165, 18.395718 
0.504000, -9.573999, -15.269323, 18.503437 
0.505000, -9.636647, -15.344974, 18.612618 
0.506000, -9.699439, -15.420092, 18.723267 
0.507000, -9.762366, -15.494651, 18.835387 
0.508000, -9.825421, -15.568624, 18.948981 
0.509000, -9.888596, -15.641986, 19.064051 
0.510000, -9.951884, -15.714708, 19.180600 
0.511000, -10.015275, -15.786763, 19.298630 
0.512000, -10.078761, -15.858122, 19.418141 
0.513000, -10.142334, -15.928759, 19.539135 
0.514000, -10.205985, -15.998643, 19.661612 
0.515000, -10.269704, -16.067746, 19.785571 
0.516000, -10.333482, -16.136038, 19.911010 
0.517000, -10.397310, -16.203489, 20.037930 
0.518000, -10.461178, -16.270070, 20.166327 
0.519000, -10.525076, -16.335749, 20.296198 
0.520000, -10.588994, -16.400497, 20.427541 
0.521000, -10.652920, -16.464281, 20.560350 
0.522000, -10.716845, -16.527071, 20.694622 
0.523000, -10.780758, -16.588834, 20.830351 
0.524000, -10.844646, -16.649539, 20.967531 
0.525000, -10.908500, -16.709155, 21.106154 
0.526000, -10.972307, -16.767647, 21.246213 
0.527000, -11.036056, -16.824984, 21.387701 
0.528000, -11.099734, -16.881133, 21.530607 
0.529000, -11.163330, -16.936060, 21.674922 
0.530000, -11.226830, -16.989733, 21.820635 
0.531000, -11.290222, -17.042118, 21.967734 
0.532000, -11.353493, -17.093181, 22.116208 
0.533000, -11.416629, -17.142890, 22.266043 
0.534000, -11.479618, -17.191209, 22.417225 
0.535000, -11.542446, -17.238106, 22.569739 
0.536000, -11.605098, -17.283547, 22.723569 
0.537000, -11.667561, -17.327497, 22.878700 
0.538000, -11.729820, -17.369922, 23.035112 
0.539000, -11.791861, -17.410790, 23.192788 
0.540000, -11.853669, -17.450065, 23.351708 
0.541000, -11.915230, -17.487714, 23.511852 
0.542000, -11.976527, -17.523704, 23.673198 
0.543000, -12.037546, -17.558000, 23.835725 
0.544000, -12.098271, -17.590570, 23.999408 
0.545000, -12.158686, -17.621379, 24.164225 
